"subjects" "actnames" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
16 "WALKING_DOWNSTAIRS" 0.295586801978723 -0.0183898584404255 -0.119873704510638 0.207251997929787 -0.146993836804255 0.0114353949042553 0.91781842787234 -0.0584832675957447 -0.225382497234043 -0.95778511893617 -0.955487792765957 -0.910588944255319 0.0907857064893617 -0.0148114526021277 -0.0293122556595745 -0.101186926485106 -0.261684751574468 -0.303381583257447 -0.0225373380617021 -0.0682647927085106 0.0835380057 -0.454188471914894 -0.528329304255319 -0.444636334255319 -0.10390404496383 -0.0567686629744681 -0.061213693512766 -0.623676024468085 -0.583421783829787 -0.540633470212766 0.191079793580851 0.11918374 0.191079793580851 0.11918374 -0.165908811659574 -0.0783498875617021 -0.309820427234043 -0.422315317021277 -0.590896637234043 -0.595822213829787 0.0368263527659574 -0.134598352310638 -0.0476942631276596 0.266115492514894 -0.20868058893617 -0.0379716248234043 -0.155444883404255 -0.289957855702128 -0.241974079595745 -0.125682818119149 -0.281507407587234 -0.364026694808511 -0.420844008404255 -0.479512984680851 -0.375000625744681 -0.470373498297872 -0.56521403212766 -0.521100818297872 0.114032088553191 -0.0534137179595745 -0.0745659080085106 -0.0919623359510638 -0.488253940212766 -0.479939845914894 -0.589663150212766 -0.633479804255319
16 "WALKING_UPSTAIRS" 0.255986102823529 -0.0143654945607843 -0.124074518529412 -0.397083830980392 -0.163732744686275 -0.129283825784314 0.82687428372549 -0.0805926031372549 -0.379059698235294 -0.948413553137255 -0.933657461960784 -0.907649558235294 0.0762526677254902 0.0173729334352941 0.0380533592313725 -0.521089140392157 -0.425625936666667 -0.593411129215686 0.0718408869607843 -0.0486136792745098 -0.00779288001960784 -0.508087165882353 -0.586382893921569 -0.365025170666667 -0.140908293621569 -0.0296211297980392 -0.0354163000196078 -0.707264168039216 -0.774719067254902 -0.717101021764706 -0.233990331960784 -0.334795081176471 -0.233990331960784 -0.334795081176471 -0.483219050196078 -0.493067128627451 -0.308260568431373 -0.51818964627451 -0.737705161960784 -0.797293227843137 -0.474984014117647 -0.268063813137255 -0.335853040980392 -0.369636140392157 -0.166324238137255 -0.0945612331372549 -0.546088862941176 -0.468605204901961 -0.565220841176471 -0.538073090784314 -0.417127012352941 -0.620123585490196 -0.532399715294118 -0.642018064705882 -0.492427493333333 -0.509896030588235 -0.559600598823529 -0.387309490882353 -0.370649738823529 -0.418924255098039 -0.475597717058824 -0.519931239803922 -0.630546675686275 -0.532486721176471 -0.787833633137255 -0.825314326470588
17 "LAYING" 0.269780085014085 -0.0168462005985916 -0.107006280126761 -0.972960566760563 -0.944792875492958 -0.953476700140845 -0.19913308915493 0.658792071830986 0.722657501408451 -0.961063222816901 -0.96146668028169 -0.957164564507042 0.0779089752253521 0.00706867103521127 -0.000143542488732394 -0.981489016338028 -0.976960542535211 -0.982812999859155 -0.023475646716338 -0.0944580195915493 0.111440490352113 -0.975893062535211 -0.971484336056338 -0.976200771690141 -0.102049763633803 -0.0361961143521127 -0.0604927045492958 -0.980792372253521 -0.983135595633803 -0.988221714084507 -0.953021410704225 -0.948257994225352 -0.953021410704225 -0.948257994225352 -0.981607628309859 -0.980126745774648 -0.960733121830986 -0.959325498732394 -0.985542411830986 -0.982038121549296 -0.974359279859155 -0.954648101408451 -0.965406092253521 -0.972438525915493 -0.942791616901408 -0.950116956760563 -0.981472068028169 -0.977212387605634 -0.980380060140845 -0.983213243802817 -0.978343915211268 -0.98385415971831 -0.971949210985915 -0.973669097323944 -0.976164851971831 -0.977203498169014 -0.970627806901408 -0.978357125915493 -0.961046326478873 -0.949042530985916 -0.97968731915493 -0.979657231408451 -0.969014445352113 -0.96002384028169 -0.982765526619718 -0.981983437605634
17 "SITTING" 0.2773570196875 -0.0141562741046875 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.00281467309375 -0.135803881671875 -0.99019661703125 -0.9667201059375 -0.9566106440625 0.07507098609375 0.005609710509375 -0.0015544841484375 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.042549159046875 -0.066924593203125 0.086005380203125 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.0942476968125 -0.041113419875 -0.051090324378125 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99465731359375 -0.959789141875 -0.96292107328125 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.9946131621875 -0.98991581109375 -0.99081824828125 -0.98841106765625 -0.98879397953125 -0.98161709828125 -0.99004126046875 -0.984813098125 -0.9809696453125 -0.973626755 -0.9653996796875 -0.99142725046875 -0.99031962640625 -0.98336929234375 -0.97471085296875 -0.995204564375 -0.99362452375
17 "STANDING" 0.277942502307692 -0.0174120064538462 -0.111432145616667 -0.991163920897436 -0.968176663333333 -0.970462678589744 0.904678547692308 -0.257486818461538 -0.202687757525641 -0.98575136551282 -0.975810476282051 -0.969171761666667 0.0740864956153846 0.00657853452051282 -0.00403599599974359 -0.992094005641026 -0.986661259871795 -0.991217027948718 -0.0269576936461538 -0.0770632126666667 0.088056187 -0.981373083589744 -0.985121164615385 -0.985538362820513 -0.101289168615385 -0.0404518753333333 -0.054633133 -0.989257196282051 -0.993699909487179 -0.992327099230769 -0.977635980769231 -0.97537731025641 -0.977635980769231 -0.97537731025641 -0.991742753589744 -0.990363247692308 -0.978184576794872 -0.977680836923077 -0.993672974615385 -0.992372117948718 -0.990927533974359 -0.974170568717949 -0.980231575897436 -0.991318528974359 -0.966427323589744 -0.966998999871795 -0.992129226025641 -0.986278341666667 -0.989563632948718 -0.992775376923077 -0.988200349102564 -0.991450378205128 -0.980696263717949 -0.987334042051282 -0.985954977820513 -0.981791318333333 -0.983946583974359 -0.986725275128205 -0.980967749487179 -0.975504841410256 -0.990162798076923 -0.989472087051282 -0.984291131538461 -0.977263418333333 -0.992723941025641 -0.992177303076923
17 "WALKING" 0.272341856229508 -0.0184875401786885 -0.109792121213115 -0.319500173114754 -0.0175797887606557 -0.265824489016393 0.928112369508197 -0.179927382491803 -0.190265948967213 -0.980983351639344 -0.968613202131148 -0.956903249344262 0.0773188587868852 0.0130098546360656 0.0243753327377049 -0.355492634262295 -0.0935385033934426 -0.53430331147541 -0.0092226553704918 -0.0839773350819672 0.0757132652786885 -0.479813513934426 -0.45493290442623 -0.386044436065574 -0.109959238744262 -0.0379251323442623 -0.0513807159786885 -0.43129614852459 -0.560203488688525 -0.52442288852459 -0.151151487213115 -0.461837866557377 -0.151151487213115 -0.461837866557377 -0.301093270491803 -0.275672786229508 -0.335009837540984 -0.522494763770492 -0.517167440163934 -0.539708491967213 -0.360991674754098 -0.0650267620278688 -0.382832802786885 -0.304806273442623 -0.0556137930688525 -0.262391596065574 -0.423446094590164 -0.19423272304918 -0.523427056557377 -0.343866128360656 -0.0470379378491803 -0.543872996229508 -0.407716708196721 -0.490166286885246 -0.398809217704918 -0.504849290983607 -0.439238787540984 -0.438768700819672 -0.42938004442623 -0.565162508032787 -0.335938890983607 -0.211231860344262 -0.51861805852459 -0.615320076721312 -0.582711859672131 -0.520385480491803
17 "WALKING_DOWNSTAIRS" 0.293918281956522 -0.0167359405043478 -0.0892432748217391 0.18771975873913 -0.0607892033065217 -0.231064155304348 0.92881757826087 -0.15107705873913 -0.160962986021739 -0.950026240434783 -0.946576674782609 -0.901097766521739 0.118250858217391 -0.0113826176043478 -0.009398381 -0.103436470608696 -0.304063533304348 -0.536331570869565 0.0677728399369565 -0.123517195369565 0.01628787405 -0.370436868673913 -0.45928198826087 -0.468462984565217 -0.107770029586957 -0.0381702365043478 -0.0582518855282609 -0.526801825652174 -0.572144733913043 -0.542770645869565 0.148951104254348 0.0914076755695652 0.148951104254348 0.0914076755695652 -0.221631695271739 -0.206576684528261 -0.232641763306522 -0.352687279782609 -0.540325788043478 -0.592319489782609 -0.0226239165 -0.130272515719565 -0.31808186223913 0.258941677171739 -0.0860527367391304 -0.245413541434783 -0.215092048836957 -0.351268403913043 -0.498668457826087 -0.0718767039782609 -0.298931144478261 -0.573043712608696 -0.31641296273913 -0.451126869565217 -0.403380385 -0.393194733043478 -0.46939042673913 -0.540949522173913 0.0580680518565217 -0.0618876766934783 -0.188680400423913 -0.236538515284783 -0.409438756304348 -0.428868687826087 -0.577348879782609 -0.64339920173913
17 "WALKING_UPSTAIRS" 0.25260476775 -0.02286456139375 -0.121290442729167 -0.0629527525354167 -0.0131721032875 -0.230220955035417 0.853530564791667 -0.284153752916667 -0.298171465 -0.949460371458333 -0.915973464791667 -0.930159845 0.0768044171458333 0.0308356520604167 0.00759533897916667 -0.292665826666667 -0.3497918728125 -0.6574308375 -0.03042505725 -0.0548455939891667 0.05609313541875 -0.496562732729167 -0.493044124166667 -0.234402351541667 -0.142655398875 -0.04144963085 -0.0223482077875 -0.606044346458333 -0.676722849166667 -0.610586204166667 -0.01280622795 -0.102877730958333 -0.01280622795 -0.102877730958333 -0.357233895208333 -0.39091244875 -0.235191249935417 -0.440837259083333 -0.637367489166667 -0.682311632083333 -0.139752221645833 -0.117519734708333 -0.399923495395833 -0.0355381169458333 -0.0252781739520833 -0.204815711797917 -0.360272225 -0.377051927916667 -0.633017707916667 -0.287219037916667 -0.365114263791667 -0.680325768958333 -0.4162230185 -0.521435415416667 -0.324273713541667 -0.524468393770833 -0.481154121041667 -0.2778914698125 -0.150305643979167 -0.217393169916667 -0.360299853958333 -0.4373831075 -0.504066956875 -0.496444579375 -0.669008763958333 -0.724155744166667
18 "LAYING" 0.274691576769231 -0.0173937684923077 -0.107698927753846 -0.984527648923077 -0.986160921230769 -0.987658662 -0.220600508615385 0.719755403076923 0.605495318153846 -0.982715988153846 -0.994093523384615 -0.99095725 0.0749985010923077 0.0117018961123077 -0.00121344814615385 -0.985921070307692 -0.985554339230769 -0.990660246461538 -0.0251761807230769 -0.0837587308307692 0.0937781948769231 -0.992872598153846 -0.984202872153846 -0.985108386923077 -0.0997154237076923 -0.0393440191230769 -0.0593135987230769 -0.996104441230769 -0.990547638615385 -0.992548101538462 -0.986456241384615 -0.986464542615385 -0.986456241384615 -0.986464542615385 -0.988321539230769 -0.989526276769231 -0.980740847076923 -0.980560877384615 -0.993095122461538 -0.992153054461538 -0.985179972 -0.984909884461538 -0.988606906307692 -0.984321858461538 -0.986746451076923 -0.987224804769231 -0.986404708923077 -0.985865325846154 -0.989116865846154 -0.986641245076923 -0.986210700923077 -0.990744753538462 -0.992436928153846 -0.985611171538462 -0.984999292 -0.993019371076923 -0.983457774307692 -0.986483048615385 -0.986788411692308 -0.987648484307692 -0.988548418461539 -0.989710657384615 -0.984329091384615 -0.981468841692308 -0.991901007076923 -0.992737961230769
18 "SITTING" 0.277270020526316 -0.012869127945614 -0.111904775754386 -0.994347987017544 -0.97492813245614 -0.977572716666667 0.909816472631579 0.129886476947368 0.161877417649123 -0.994043772280702 -0.984035479824561 -0.978340186315789 0.0766228889473684 0.00694560294736842 0.00278757039749123 -0.991624661754386 -0.984002716666667 -0.990153123157895 -0.0333057035263158 -0.0685796342333333 0.0848140502807018 -0.991956958421053 -0.986753342982456 -0.981525492280702 -0.0954723234210526 -0.0397125591929825 -0.0523030405087719 -0.994170191403509 -0.994224163684211 -0.992814325087719 -0.983674152631579 -0.981595285087719 -0.983674152631579 -0.981595285087719 -0.989869575087719 -0.991159350175439 -0.97763499122807 -0.981372674210526 -0.994873441403509 -0.994868912105263 -0.993144919824561 -0.976538530877193 -0.982996441403509 -0.994906565964912 -0.974980067368421 -0.975722119298246 -0.991924709649123 -0.983642392280702 -0.988689671578947 -0.992039060701754 -0.985694743859649 -0.990141677017544 -0.989961501052632 -0.988702701578947 -0.98302738368421 -0.992575397017544 -0.985710087719298 -0.982797274736842 -0.984781469122807 -0.982226153157895 -0.990407075263158 -0.991044299824561 -0.986535245614035 -0.981252633684211 -0.994808188947368 -0.994967621754386
18 "STANDING" 0.278458806438356 -0.0166353518808219 -0.108453355123288 -0.99201976260274 -0.954223435753425 -0.961873906849315 0.947573239589041 -0.204206320273973 -0.0485767111917808 -0.994270075342466 -0.981335941780822 -0.976044292465753 0.0753539482054795 0.0104698718471233 -0.00181640476438356 -0.989436673972603 -0.975277836986301 -0.988455248356164 -0.0265873248383562 -0.0732260128082192 0.0843190675753425 -0.96225424890411 -0.980417134931507 -0.972820402739726 -0.0987174020410959 -0.0406573412876712 -0.053238445260274 -0.981970966164384 -0.991151973150685 -0.986259014931507 -0.972607495068493 -0.972285546027397 -0.972607495068493 -0.972285546027397 -0.985965294109589 -0.986015286849315 -0.963006791643836 -0.959797116575343 -0.988685956164384 -0.988519664520548 -0.990409920547945 -0.961239135753425 -0.975772813287671 -0.992789068356164 -0.952911995479452 -0.957216177945206 -0.989544971369863 -0.975243690410959 -0.986265653013699 -0.990287932054794 -0.977179032328767 -0.989275839041096 -0.964428926712329 -0.983561158082192 -0.974294413835616 -0.962272711369863 -0.978801849315069 -0.974822588767123 -0.976797647945206 -0.973264853013699 -0.984987073013699 -0.986277356027397 -0.97235259369863 -0.959113458630137 -0.988960669178082 -0.988407464109589
18 "WALKING" 0.273887757857143 -0.0178023631732143 -0.104218314678571 -0.376005521428571 -0.227005874357143 -0.428348060357143 0.923865247678571 -0.254317085714286 -0.0609313428392857 -0.98301088125 -0.975311659107143 -0.972483847857143 0.0767524278392857 0.0282745475535714 0.0106850906428571 -0.368056913035714 -0.320158763214286 -0.633325861071429 -0.0399399716517857 -0.0613727362464286 0.0944718392857143 -0.70443977625 -0.496431538928571 -0.511417204107143 -0.0966435304160714 -0.043377113125 -0.050263157 -0.578133967142857 -0.694925789821429 -0.66325957875 -0.287908079285714 -0.460346465 -0.287908079285714 -0.460346465 -0.379269262142857 -0.425418661785714 -0.500471148035714 -0.608510090892857 -0.63648589625 -0.726591779285714 -0.371475156785714 -0.243606270892857 -0.489771050535714 -0.378068199642857 -0.267273645714286 -0.4398615775 -0.414797155892857 -0.361908549107143 -0.601147246071429 -0.375992796964286 -0.320264114285714 -0.664327149285714 -0.609673434107143 -0.570898150535714 -0.538152345 -0.734901389642857 -0.460890660892857 -0.54840977125 -0.424386733392857 -0.565563057321429 -0.414037751785714 -0.444453487142857 -0.620331395 -0.668908147142857 -0.710596310178571 -0.769408385714286
18 "WALKING_DOWNSTAIRS" 0.288439468 -0.0168666918618182 -0.103390809254545 -0.302634565636364 -0.254214044909091 -0.418610125272727 0.932277479454545 -0.225809124727273 -0.0493636713454545 -0.960404875818182 -0.932962218545455 -0.921661749454545 0.0809044033454545 -0.000757069850909091 -0.0141769917254545 -0.387223934 -0.447033871818182 -0.651246665818182 -0.0576548649636364 -0.0636214321981818 0.0987471685 -0.5024730346 -0.617230787090909 -0.483658259818182 -0.0836566573836364 -0.0509120250727273 -0.0570591817109091 -0.676716180909091 -0.752608622181818 -0.605655411272727 -0.293531972727273 -0.229934246672727 -0.293531972727273 -0.229934246672727 -0.466516044545455 -0.382517333563636 -0.381022814 -0.507995478872727 -0.701663074 -0.744159518545455 -0.350086795636364 -0.309049611636364 -0.505824357454545 -0.285535872727273 -0.273798159272727 -0.418258649090909 -0.412728287454545 -0.465982665818182 -0.622135896181818 -0.416050502363636 -0.464546054909091 -0.678751080727273 -0.489232274872727 -0.641527593454545 -0.447030697818182 -0.513947088054545 -0.607757978727273 -0.543996109090909 -0.241973535018182 -0.344299433090909 -0.383398714490909 -0.386565074727273 -0.604735414181818 -0.533844933781818 -0.744236043636364 -0.763430802018182
18 "WALKING_UPSTAIRS" 0.265401203103448 -0.0222060683985862 -0.11265589037931 -0.38016828637931 -0.211155120706897 -0.314373388965517 0.883330257068966 -0.316619945517241 -0.10611254862069 -0.961738805172414 -0.942056883275862 -0.907839722241379 0.0812402035344828 0.0211654697758621 0.00935896531206897 -0.563202133103448 -0.567940640344828 -0.760829910344828 -0.0470683904655172 -0.0526133842293103 0.0906736482344828 -0.593841504137931 -0.507297003965517 -0.433922210517241 -0.0899953039889655 -0.0527472610931034 -0.0692536200482759 -0.760689026896552 -0.828872173103448 -0.718951758275862 -0.279146311206897 -0.371841569655172 -0.279146311206897 -0.371841569655172 -0.601463947758621 -0.579330321724138 -0.369108600689655 -0.528058134482759 -0.78165268862069 -0.835525127413793 -0.465097262758621 -0.363450742413793 -0.522728376896552 -0.350639841034483 -0.190550637603448 -0.26957139012069 -0.589410588275862 -0.579650284655172 -0.736149274482759 -0.575331252241379 -0.585531433793103 -0.784728431896552 -0.592323708275862 -0.649817267068965 -0.504364097758621 -0.600711296551724 -0.443429837758621 -0.466022431551724 -0.436561064137931 -0.436218934655172 -0.574481395689655 -0.587926078275862 -0.654029088103448 -0.533044637758621 -0.826193160862069 -0.860910990517241
19 "LAYING" 0.27265373373494 -0.0171426863927711 -0.108981461626506 -0.965019580240964 -0.973449968795181 -0.984672838072289 -0.680043154578313 0.72564662373494 0.687623852771084 -0.958959611807229 -0.986993151204819 -0.988819031686747 0.0772318001650602 0.011149573346988 -0.000988690898554217 -0.983605223493976 -0.974524522891566 -0.988260181084337 -0.0312072729940241 -0.0952628017590361 0.108605113831325 -0.981357612048193 -0.963617704578313 -0.973197524939759 -0.0956018263614458 -0.0371476596277108 -0.0599161478795181 -0.976105663253012 -0.984607728433735 -0.986958364457831 -0.966260807349398 -0.963193489879518 -0.966260807349398 -0.963193489879518 -0.984784338915663 -0.980668287831325 -0.95326343253012 -0.955906648313253 -0.985342497228916 -0.980245511325301 -0.974533730722892 -0.972798823493976 -0.985340447590361 -0.962085000722892 -0.974832075903614 -0.984740996746988 -0.983478561807229 -0.974878269638554 -0.986506488433735 -0.985278007228916 -0.97596411060241 -0.988558703253012 -0.974196217951807 -0.972061004216867 -0.973932331566265 -0.983944795060241 -0.959831365060241 -0.975417523975904 -0.971957402048193 -0.964056772650602 -0.980621564457831 -0.979452187951807 -0.965624725542169 -0.957496023614458 -0.981890469638554 -0.979327847710843
19 "SITTING" 0.273830315890411 -0.0167392601534247 -0.108707653575342 -0.97635766260274 -0.95038894260274 -0.951929613561644 0.581371510410959 0.360343534657534 0.489126594520548 -0.969355010821918 -0.969969813424657 -0.960394961232877 0.075374713 0.0137921006849315 0.0017310679769863 -0.987043285068493 -0.979267729726027 -0.986704741232877 -0.0214151279589041 -0.0520207882054795 0.0968980718082192 -0.984625306164384 -0.959758310547945 -0.965594975753425 -0.10098613090411 -0.0425170213835616 -0.0590801685205479 -0.988464753013699 -0.987465914931507 -0.985310690821918 -0.962074066849315 -0.951755656712329 -0.962074066849315 -0.951755656712329 -0.986423975342466 -0.984205184931507 -0.942229043150685 -0.950491808493151 -0.989450316575342 -0.985831285205479 -0.979238031506849 -0.960763183013699 -0.966335090821918 -0.975204244657534 -0.948053070410959 -0.947514931506849 -0.986775590684931 -0.979141571780822 -0.983980479452055 -0.988576990958904 -0.980999858630137 -0.988151915342466 -0.981743665205479 -0.968188677260274 -0.968235778356164 -0.985576047808219 -0.955598610958904 -0.967869250547945 -0.962632577534247 -0.95280227739726 -0.983751648219178 -0.983687273424658 -0.964238768082192 -0.950484416438356 -0.986727419178082 -0.985416445342466
19 "STANDING" 0.278172259589041 -0.0154244057178082 -0.109041904657534 -0.989910996849315 -0.944430270684931 -0.952599653972603 0.944045837808219 -0.223897807808219 0.130643717438356 -0.992411542054795 -0.971426608082192 -0.958862043972603 0.0754120367260274 0.00991338270273973 0.00129216329726027 -0.984792035205479 -0.970543276164384 -0.986142491506849 -0.0250905740684931 -0.0631429827671233 0.071052018 -0.946109711780822 -0.969576323424657 -0.960734257945206 -0.0990467890561644 -0.0422918533013699 -0.0523769865835616 -0.975126686986301 -0.988096671780822 -0.983453911780822 -0.960505683972603 -0.962549342739726 -0.960505683972603 -0.962549342739726 -0.983068924109589 -0.979640837671233 -0.941745040684931 -0.937951031643836 -0.985801637260274 -0.983069428356164 -0.987352048767123 -0.952872872739726 -0.968543352054794 -0.991161671643836 -0.943193755068493 -0.94775396109589 -0.985039596438356 -0.970011346438356 -0.983463295479452 -0.985913722739726 -0.973588517260274 -0.987524588082192 -0.947865639178082 -0.97506167109589 -0.965100635753425 -0.946607045753425 -0.966967237945205 -0.963212792191781 -0.968910788493151 -0.964259110958904 -0.979135413013699 -0.979179149589041 -0.95857813 -0.936723548082192 -0.984536609589041 -0.982228582465753
19 "WALKING" 0.273931173076923 -0.0191773586423077 -0.122736673 -0.0489049393576923 0.181801560992308 -0.139477942732692 0.935222558846154 -0.223338100192308 -0.0898428798461538 -0.969861463076923 -0.958651198846154 -0.929187930192308 0.0822246275615385 0.0144113483865673 -0.032752873 0.110306729084615 0.0809271199788461 -0.179390496898077 -0.0274970988461538 -0.0751569326153846 0.0798106980192308 -0.0264357965423077 -0.114406108263462 -0.104202986611538 -0.0832353253692308 -0.0307128434673077 -0.0603091970192308 0.0801186523865385 -0.29159482705 -0.213494065346154 0.0648173438942308 -0.0993927170019231 0.0648173438942308 -0.0993927170019231 0.109450989369231 0.0356558782288462 0.100045071315385 -0.0218463157538462 -0.164699977980769 -0.27148747875 -0.0299815665961538 0.169258576028846 -0.10442335625 -0.0578820796846154 0.112615078490385 -0.233872330296154 0.0336380994076923 0.0107318704692308 -0.129367902019231 0.0908366499807692 0.0854010716115385 -0.227829840975 0.228142360326923 -0.0973549858173077 -0.0105047080057692 -0.108388808521154 -0.1330102845 -0.220271191384615 0.0322272295192308 -0.324793407019231 0.0730179921192308 -0.0222869581923077 -0.0952460444365385 -0.141598403078846 -0.262442822269231 -0.336148734730769
19 "WALKING_DOWNSTAIRS" 0.262688051871795 -0.0145942274633333 -0.13369523927641 0.626917072564103 0.514816448974359 0.0493224515384615 0.881940857692308 -0.215018044102564 -0.12614686875641 -0.899726138205128 -0.917880864615385 -0.899363135641026 0.0730930325128205 -0.0386872135384615 -0.00955202607692308 0.544273033461538 0.355306715128205 -0.0200111143589744 -0.205775430102564 0.0274707541282051 0.163962510115385 0.267657218897436 0.0483147766666667 -0.0314083449230769 -0.0337429591282051 -0.0394612603076923 -0.0545565581948718 0.179148648384615 -0.0146299202051282 0.116646168912821 0.644604325128205 0.413472377102564 0.644604325128205 0.413472377102564 0.434490396615385 0.450612062641026 0.418004609897436 0.237821234512821 0.0875816597692308 -0.0438985026153846 0.537012021025641 0.494457798897436 0.110659219717949 0.658506543333333 0.427928783179487 -0.0783635031025641 0.474317258102564 0.276716849205128 0.0595905784102564 0.476803889784615 0.349771286697436 -0.0983930107410256 0.474962449615385 0.147083143307692 0.210673071692308 0.196613284666667 -0.028489570974359 -0.215892227076923 0.586637553333333 0.0828630646923077 0.538404845615385 0.316346415605128 0.203979764579487 0.0320366681410256 -0.0229045287948718 -0.143254548974359
19 "WALKING_UPSTAIRS" 0.242118807425 -0.030398661525 -0.151054607 -0.1287420952175 0.176349923775 -0.1904685502325 0.8294283735 -0.38710070975 -0.22100876095 -0.91649599225 -0.9010448525 -0.8369356745 0.0831545101125 0.056818587325 0.031668197775 -0.1742790578 -0.01288654942 -0.44428222725 0.038853710275 -0.13451432232 -0.000233247974999999 -0.406800033 -0.17263322455 -0.110117175375 -0.10180630575 -0.0346288464 -0.05335458655 -0.23937640965 -0.492122217 -0.37541498375 0.0173811935075 -0.1776668274 0.0173811935075 -0.1776668274 -0.1141896068325 -0.284060691875 -0.061615772225 -0.26440144075 -0.372790525325 -0.5074002895 -0.1568794947825 0.1118181645625 -0.2196444731575 -0.1199347753 0.1325575807875 -0.23998069355 -0.2053226459425 -0.073928371725 -0.3806571222 -0.21726517835 -0.013169587375 -0.507716206 -0.194485509425 -0.2254218169925 -0.0661293514275 -0.477514747 -0.149925160855 -0.207498123775 -0.0796287632975 -0.3682534985 -0.187391317765 -0.43467124825 -0.2888402686 -0.3771327525 -0.47718391575 -0.58828966125
20 "LAYING" 0.239507881176471 -0.0144406279632353 -0.10427432225 -0.962249114117647 -0.96409818 -0.972571998529412 -0.472431415279412 0.864882954852941 0.477573305735294 -0.928674215882353 -0.976018478529412 -0.976518553382353 0.0892716006764706 0.00110822490882353 -0.00309891837794118 -0.984270727794118 -0.977002606323529 -0.984989225147059 -0.0231760617338235 -0.0954899628823529 0.123680209382353 -0.984477413529412 -0.972941909117647 -0.972409892205882 -0.0995033065882353 -0.0387762980147059 -0.0610028295147059 -0.989283575735294 -0.981540062205882 -0.986670533676471 -0.960743125588235 -0.939489444558824 -0.960743125588235 -0.939489444558824 -0.984670074705882 -0.980161686764706 -0.960447371323529 -0.962153598676471 -0.986749500882353 -0.981079302352941 -0.965728781911765 -0.965595956911765 -0.976392651911765 -0.960997906911765 -0.964960988382353 -0.971901324411765 -0.983889986323529 -0.977220708382353 -0.9828762125 -0.986213883088235 -0.978451446911765 -0.985707806911765 -0.982619404117647 -0.973120028235294 -0.972278603676471 -0.985154589705882 -0.973092519117647 -0.974995266764706 -0.952827071323529 -0.941894087705882 -0.979695458970588 -0.979565196764706 -0.969832241176471 -0.964205915588235 -0.981119819558824 -0.981986151764706
